external_id,title,description,instructor,price,duration_hours,language,difficulty_level,num_students,published_at,platform,category
C00148,Business & Marketing: Sales (2023-04),"Curso de Business & Marketing enfocado en marketing, management, sales. Nivel principiante.",S. Johnson,0,40,en,avanzado,7268,2023-04-15,MITx,Business & Marketing
C00149,Business & Marketing: Sales (2023-04),"Curso de Business & Marketing enfocado en sales, strategy, business. Nivel principiante.",M. García,29.99,12,en,principiante,10555,2023-04-16,Udemy,Business & Marketing
C00150,Business & Marketing: Business (2023-04),"Curso de Business & Marketing enfocado en sales, business, marketing. Nivel principiante.",M. García,49.99,12,en,intermedio,14882,2023-04-17,Udemy,Business & Marketing
C00151,Business & Marketing: Business (2023-04),"Curso de Business & Marketing enfocado en marketing, strategy, sales. Nivel principiante.",C. Rossi,29.99,4,en,intermedio,8274,2023-04-12,edX,Business & Marketing
C00152,Design & UX: Ux (2023-04),"Curso de Design & UX enfocado en design, ui, prototyping. Nivel avanzado.",S. Johnson,19.99,8,es,principiante,677,2023-04-10,Coursera,Design & UX
C00153,Design & UX: Ux (2023-04),"Curso de Design & UX enfocado en figma, prototyping, ui. Nivel principiante.",J. Smith,89.99,4,en,intermedio,3583,2023-04-27,MITx,Design & UX
C00154,Design & UX: Prototyping (2023-04),"Curso de Design & UX enfocado en prototyping, figma, design. Nivel intermedio.",L. Chen,49.99,12,en,principiante,832,2023-04-08,edX,Design & UX
C00155,Design & UX: Prototyping (2023-04),"Curso de Design & UX enfocado en figma, design, prototyping. Nivel intermedio.",A. Pérez,89.99,40,en,avanzado,9471,2023-04-08,MITx,Design & UX
C00156,Artificial Intelligence: Ai (2023-04),"Curso de Artificial Intelligence enfocado en prompt, llm, ai. Nivel avanzado.",C. Rossi,29.99,8,en,avanzado,10998,2023-04-03,Udemy,Artificial Intelligence
C00157,Artificial Intelligence: Ai (2023-04),"Curso de Artificial Intelligence enfocado en prompt, ai, generative. Nivel intermedio.",A. Pérez,19.99,40,pt,intermedio,6166,2023-04-09,FutureLearn,Artificial Intelligence
C00158,Artificial Intelligence: Ai (2023-04),"Curso de Artificial Intelligence enfocado en llm, generative, prompt. Nivel avanzado.",J. Smith,19.99,30,es,avanzado,12447,2023-04-11,Coursera,Artificial Intelligence
C00159,Data Science: Analysis (2023-05),"Curso de Data Science enfocado en data, statistics, analysis. Nivel intermedio.",M. García,49.99,8,en,principiante,11781,2023-05-25,Udemy,Data Science
C00160,Data Science: Analysis (2023-05),"Curso de Data Science enfocado en data, python, statistics. Nivel principiante.",S. Johnson,0,12,en,avanzado,6574,2023-05-27,MITx,Data Science
C00161,Data Science: Analysis (2023-05),"Curso de Data Science enfocado en python, data, statistics. Nivel intermedio.",A. Pérez,29.99,40,pt,intermedio,4526,2023-05-04,FutureLearn,Data Science
C00162,Data Science: Statistics (2023-05),"Curso de Data Science enfocado en statistics, pandas, data. Nivel principiante.",N. Müller,29.99,40,en,intermedio,6068,2023-05-26,Udemy,Data Science
C00163,Data Science: Python (2023-05),"Curso de Data Science enfocado en statistics, python, data. Nivel avanzado.",M. García,19.99,30,pt,intermedio,5312,2023-05-04,FutureLearn,Data Science
C00164,Data Science: Analysis (2023-05),"Curso de Data Science enfocado en analysis, statistics, pandas. Nivel avanzado.",C. Rossi,19.99,8,es,avanzado,7322,2023-05-12,Coursera,Data Science
C00165,Machine Learning: Deep (2023-05),"Curso de Machine Learning enfocado en neural, machine learning, deep. Nivel avanzado.",C. Rossi,49.99,12,en,avanzado,13175,2023-05-24,Udemy,Machine Learning
C00166,Machine Learning: Models (2023-05),"Curso de Machine Learning enfocado en ai, deep, machine learning. Nivel principiante.",J. Smith,0,8,en,avanzado,6051,2023-05-12,edX,Machine Learning
C00167,Machine Learning: Machine Learning (2023-05),"Curso de Machine Learning enfocado en ai, models, neural. Nivel intermedio.",S. Johnson,49.99,12,en,intermedio,12552,2023-05-03,MITx,Machine Learning
C00168,Machine Learning: Ai (2023-05),"Curso de Machine Learning enfocado en neural, deep, models. Nivel avanzado.",R. Kumar,0,8,pt,principiante,474,2023-05-24,FutureLearn,Machine Learning
C00169,Machine Learning: Ai (2023-05),"Curso de Machine Learning enfocado en deep, machine learning, models. Nivel intermedio.",N. Müller,29.99,8,en,avanzado,4728,2023-05-23,edX,Machine Learning
C00170,Machine Learning: Machine Learning (2023-05),"Curso de Machine Learning enfocado en models, machine learning, ai. Nivel principiante.",N. Müller,0,4,en,avanzado,13903,2023-05-11,MITx,Machine Learning
C00171,Web Development: Html (2023-05),"Curso de Web Development enfocado en react, html, web. Nivel avanzado.",M. García,49.99,12,es,avanzado,3723,2023-05-04,Coursera,Web Development
C00172,Web Development: Javascript (2023-05),"Curso de Web Development enfocado en frontend, web, javascript. Nivel avanzado.",S. Johnson,0,20,en,avanzado,2176,2023-05-20,edX,Web Development
C00173,Web Development: React (2023-05),"Curso de Web Development enfocado en frontend, html, react. Nivel intermedio.",C. Rossi,0,30,es,principiante,2103,2023-05-11,Coursera,Web Development
C00174,Web Development: Frontend (2023-05),"Curso de Web Development enfocado en html, react, web. Nivel avanzado.",M. García,29.99,8,es,intermedio,8288,2023-05-28,Coursera,Web Development
C00175,Web Development: Html (2023-05),"Curso de Web Development enfocado en javascript, react, web. Nivel principiante.",S. Johnson,0,40,es,principiante,5719,2023-05-17,Coursera,Web Development
C00176,Web Development: React (2023-05),"Curso de Web Development enfocado en javascript, react, web. Nivel avanzado.",R. Kumar,0,30,en,avanzado,1580,2023-05-17,Udemy,Web Development
C00177,Web Development: Html (2023-05),"Curso de Web Development enfocado en javascript, html, react. Nivel avanzado.",S. Johnson,49.99,30,en,principiante,13570,2023-05-28,edX,Web Development
C00178,Web Development: Web (2023-05),"Curso de Web Development enfocado en html, react, frontend. Nivel principiante.",C. Rossi,0,30,es,avanzado,546,2023-05-16,Coursera,Web Development
C00179,Web Development: React (2023-05),"Curso de Web Development enfocado en frontend, javascript, react. Nivel intermedio.",R. Kumar,19.99,20,pt,principiante,11332,2023-05-02,FutureLearn,Web Development
C00180,Cybersecurity: Encryption (2023-05),"Curso de Cybersecurity enfocado en network, hacking, encryption. Nivel principiante.",S. Johnson,29.99,40,en,intermedio,12079,2023-05-28,MITx,Cybersecurity
C00181,Cybersecurity: Network (2023-05),"Curso de Cybersecurity enfocado en hacking, security, network. Nivel principiante.",N. Müller,29.99,4,en,intermedio,7416,2023-05-08,Udemy,Cybersecurity
C00182,Cybersecurity: Security (2023-05),"Curso de Cybersecurity enfocado en hacking, encryption, risk. Nivel intermedio.",L. Chen,0,8,en,intermedio,9514,2023-05-24,edX,Cybersecurity
C00183,Cloud Computing: Containers (2023-05),"Curso de Cloud Computing enfocado en devops, containers, aws. Nivel intermedio.",A. Pérez,29.99,4,en,intermedio,8331,2023-05-15,edX,Cloud Computing
C00184,Cloud Computing: Containers (2023-05),"Curso de Cloud Computing enfocado en azure, cloud, devops. Nivel intermedio.",N. Müller,0,30,en,avanzado,11068,2023-05-16,edX,Cloud Computing
C00185,Cloud Computing: Cloud (2023-05),"Curso de Cloud Computing enfocado en cloud, devops, containers. Nivel intermedio.",S. Johnson,49.99,20,en,intermedio,791,2023-05-13,Udemy,Cloud Computing
C00186,Business & Marketing: Management (2023-05),"Curso de Business & Marketing enfocado en sales, management, business. Nivel intermedio.",N. Müller,0,30,pt,intermedio,13571,2023-05-20,FutureLearn,Business & Marketing
C00187,Business & Marketing: Marketing (2023-05),"Curso de Business & Marketing enfocado en business, strategy, marketing. Nivel intermedio.",S. Johnson,0,8,pt,principiante,9920,2023-05-17,FutureLearn,Business & Marketing
C00188,Business & Marketing: Business (2023-05),"Curso de Business & Marketing enfocado en business, sales, strategy. Nivel avanzado.",S. Johnson,49.99,20,en,avanzado,7537,2023-05-05,MITx,Business & Marketing
C00189,Business & Marketing: Marketing (2023-05),"Curso de Business & Marketing enfocado en management, sales, business. Nivel intermedio.",R. Kumar,49.99,30,pt,intermedio,8361,2023-05-27,FutureLearn,Business & Marketing
C00190,Business & Marketing: Strategy (2023-05),"Curso de Business & Marketing enfocado en sales, management, marketing. Nivel principiante.",S. Johnson,49.99,12,pt,avanzado,1845,2023-05-14,FutureLearn,Business & Marketing
C00191,Business & Marketing: Business (2023-05),"Curso de Business & Marketing enfocado en sales, strategy, marketing. Nivel avanzado.",L. Chen,19.99,40,pt,principiante,9610,2023-05-16,FutureLearn,Business & Marketing
C00192,Design & UX: Ux (2023-05),"Curso de Design & UX enfocado en ux, design, ui. Nivel avanzado.",J. Smith,29.99,8,pt,principiante,7275,2023-05-11,FutureLearn,Design & UX
C00193,Design & UX: Figma (2023-05),"Curso de Design & UX enfocado en ux, figma, ui. Nivel avanzado.",N. Müller,0,40,en,avanzado,1070,2023-05-23,MITx,Design & UX
C00194,Design & UX: Ux (2023-05),"Curso de Design & UX enfocado en prototyping, ui, figma. Nivel intermedio.",C. Rossi,49.99,12,en,principiante,7581,2023-05-18,edX,Design & UX
C00195,Design & UX: Ui (2023-05),"Curso de Design & UX enfocado en ui, figma, design. Nivel principiante.",R. Kumar,49.99,30,en,intermedio,3734,2023-05-10,Udemy,Design & UX
C00196,Artificial Intelligence: Chatgpt (2023-05),"Curso de Artificial Intelligence enfocado en llm, chatgpt, generative. Nivel avanzado.",R. Kumar,89.99,12,en,principiante,9445,2023-05-22,edX,Artificial Intelligence
C00197,Artificial Intelligence: Chatgpt (2023-05),"Curso de Artificial Intelligence enfocado en llm, generative, chatgpt. Nivel principiante.",R. Kumar,29.99,40,pt,principiante,5724,2023-05-15,FutureLearn,Artificial Intelligence
C00198,Artificial Intelligence: Chatgpt (2023-05),"Curso de Artificial Intelligence enfocado en generative, prompt, llm. Nivel intermedio.",R. Kumar,89.99,8,en,principiante,10137,2023-05-24,Udemy,Artificial Intelligence
C00199,Data Science: Pandas (2023-06),"Curso de Data Science enfocado en data, pandas, python. Nivel principiante.",C. Rossi,0,12,en,avanzado,7789,2023-06-04,edX,Data Science
C00200,Data Science: Pandas (2023-06),"Curso de Data Science enfocado en data, statistics, analysis. Nivel intermedio.",N. Müller,0,40,en,principiante,12434,2023-06-10,edX,Data Science
C00201,Data Science: Python (2023-06),"Curso de Data Science enfocado en python, data, analysis. Nivel avanzado.",A. Pérez,19.99,8,en,intermedio,14504,2023-06-27,Udemy,Data Science
C00202,Data Science: Statistics (2023-06),"Curso de Data Science enfocado en statistics, data, analysis. Nivel intermedio.",A. Pérez,0,4,en,intermedio,9355,2023-06-20,edX,Data Science
C00203,Data Science: Analysis (2023-06),"Curso de Data Science enfocado en statistics, pandas, python. Nivel avanzado.",N. Müller,19.99,12,es,principiante,13301,2023-06-04,Coursera,Data Science
C00204,Data Science: Statistics (2023-06),"Curso de Data Science enfocado en analysis, data, python. Nivel avanzado.",S. Johnson,0,12,en,avanzado,11099,2023-06-25,Udemy,Data Science
C00205,Data Science: Pandas (2023-06),"Curso de Data Science enfocado en statistics, pandas, analysis. Nivel intermedio.",J. Smith,0,20,en,avanzado,1612,2023-06-06,edX,Data Science
C00206,Data Science: Analysis (2023-06),"Curso de Data Science enfocado en data, python, pandas. Nivel intermedio.",L. Chen,29.99,20,en,intermedio,5450,2023-06-10,edX,Data Science
C00207,Machine Learning: Neural (2023-06),"Curso de Machine Learning enfocado en neural, models, machine learning. Nivel avanzado.",J. Smith,0,20,pt,intermedio,2666,2023-06-13,FutureLearn,Machine Learning
C00208,Machine Learning: Neural (2023-06),"Curso de Machine Learning enfocado en machine learning, neural, models. Nivel avanzado.",L. Chen,89.99,8,pt,principiante,7884,2023-06-05,FutureLearn,Machine Learning
C00209,Machine Learning: Ai (2023-06),"Curso de Machine Learning enfocado en neural, deep, ai. Nivel avanzado.",N. Müller,89.99,30,en,avanzado,13576,2023-06-07,MITx,Machine Learning
C00210,Machine Learning: Ai (2023-06),"Curso de Machine Learning enfocado en machine learning, deep, neural. Nivel avanzado.",S. Johnson,89.99,4,en,avanzado,1888,2023-06-02,edX,Machine Learning
C00211,Machine Learning: Models (2023-06),"Curso de Machine Learning enfocado en ai, models, machine learning. Nivel intermedio.",N. Müller,49.99,4,pt,avanzado,3415,2023-06-23,FutureLearn,Machine Learning
C00212,Machine Learning: Machine Learning (2023-06),"Curso de Machine Learning enfocado en ai, deep, machine learning. Nivel intermedio.",M. García,29.99,30,pt,intermedio,7534,2023-06-19,FutureLearn,Machine Learning
C00213,Machine Learning: Deep (2023-06),"Curso de Machine Learning enfocado en neural, machine learning, models. Nivel intermedio.",A. Pérez,49.99,40,es,principiante,9525,2023-06-03,Coursera,Machine Learning
C00214,Web Development: Web (2023-06),"Curso de Web Development enfocado en html, web, frontend. Nivel intermedio.",A. Pérez,89.99,12,en,intermedio,2998,2023-06-25,Udemy,Web Development
C00215,Web Development: Frontend (2023-06),"Curso de Web Development enfocado en react, frontend, javascript. Nivel intermedio.",C. Rossi,89.99,4,en,avanzado,10892,2023-06-28,edX,Web Development
C00216,Web Development: React (2023-06),"Curso de Web Development enfocado en web, javascript, react. Nivel intermedio.",M. García,0,40,pt,principiante,13727,2023-06-01,FutureLearn,Web Development
C00217,Web Development: Frontend (2023-06),"Curso de Web Development enfocado en html, frontend, react. Nivel intermedio.",L. Chen,19.99,8,es,intermedio,5721,2023-06-05,Coursera,Web Development
C00218,Web Development: Web (2023-06),"Curso de Web Development enfocado en web, frontend, react. Nivel principiante.",L. Chen,0,8,en,principiante,1703,2023-06-20,Udemy,Web Development
C00219,Web Development: Html (2023-06),"Curso de Web Development enfocado en web, javascript, react. Nivel principiante.",C. Rossi,29.99,20,es,principiante,8893,2023-06-07,Coursera,Web Development
C00220,Web Development: Html (2023-06),"Curso de Web Development enfocado en react, javascript, html. Nivel avanzado.",S. Johnson,0,30,es,avanzado,12707,2023-06-22,Coursera,Web Development
C00221,Cybersecurity: Network (2023-06),"Curso de Cybersecurity enfocado en risk, network, encryption. Nivel intermedio.",R. Kumar,19.99,4,en,avanzado,9743,2023-06-24,edX,Cybersecurity
C00222,Cybersecurity: Encryption (2023-06),"Curso de Cybersecurity enfocado en risk, encryption, security. Nivel intermedio.",C. Rossi,89.99,30,en,intermedio,11458,2023-06-14,edX,Cybersecurity
C00223,Cybersecurity: Hacking (2023-06),"Curso de Cybersecurity enfocado en encryption, network, hacking. Nivel intermedio.",L. Chen,0,8,en,intermedio,14099,2023-06-23,MITx,Cybersecurity
C00224,Cybersecurity: Security (2023-06),"Curso de Cybersecurity enfocado en risk, encryption, network. Nivel avanzado.",M. García,29.99,20,en,principiante,4227,2023-06-07,edX,Cybersecurity
C00225,Cloud Computing: Azure (2023-06),"Curso de Cloud Computing enfocado en cloud, aws, containers. Nivel intermedio.",C. Rossi,29.99,40,es,avanzado,9928,2023-06-02,Coursera,Cloud Computing
C00226,Cloud Computing: Containers (2023-06),"Curso de Cloud Computing enfocado en containers, aws, devops. Nivel principiante.",S. Johnson,0,12,es,principiante,3520,2023-06-07,Coursera,Cloud Computing
C00227,Cloud Computing: Devops (2023-06),"Curso de Cloud Computing enfocado en aws, containers, devops. Nivel principiante.",S. Johnson,89.99,12,es,intermedio,7689,2023-06-18,Coursera,Cloud Computing
C00228,Cloud Computing: Azure (2023-06),"Curso de Cloud Computing enfocado en azure, devops, aws. Nivel principiante.",N. Müller,19.99,12,en,principiante,6123,2023-06-11,Udemy,Cloud Computing
C00229,Business & Marketing: Marketing (2023-06),"Curso de Business & Marketing enfocado en business, management, strategy. Nivel avanzado.",C. Rossi,0,12,pt,principiante,3264,2023-06-11,FutureLearn,Business & Marketing
